index, frame, sample, time, raw[0], cal[0]
721,116,1,3.62875,2309,0.18718
722,117,0,3.63378,2309,0.18718
723,117,1,3.63881,2309,0.18718
724,118,0,3.64383,2309,0.18718
725,118,1,3.64886,2309,0.18718
726,119,0,3.65388,2308,0.195513
727,119,1,3.65891,2310,0.178846
728,120,0,3.66394,2308,0.195513
729,120,1,3.66896,2309,0.18718
730,121,0,3.67399,2309,0.18718
731,121,1,3.67901,2309,0.18718
732,122,0,3.68404,2308,0.195513
733,122,1,3.68906,2309,0.18718
734,123,0,3.69409,2308,0.195513
735,123,1,3.69912,2308,0.195513
736,124,0,3.70414,2309,0.18718
737,124,1,3.70917,2308,0.195513
738,125,0,3.71419,2308,0.195513
739,125,1,3.71922,2308,0.195513
740,126,0,3.72425,2307,0.203846
741,126,1,3.72927,2307,0.203846
742,127,0,3.7343,2308,0.195513
743,127,1,3.73932,2308,0.195513
744,128,0,3.74435,2308,0.195513
745,128,1,3.74938,2309,0.18718
746,129,0,3.7544,2308,0.195513
747,129,1,3.75943,2308,0.195513
748,130,0,3.76445,2308,0.195513
749,130,1,3.76948,2308,0.195513
750,131,0,3.77451,2308,0.195513
751,131,1,3.77953,2308,0.195513
752,132,0,3.78456,2309,0.18718
753,132,1,3.78958,2307,0.203846
754,133,0,3.79461,2308,0.195513
755,133,1,3.79964,2308,0.195513
756,134,0,3.80466,2308,0.195513
757,134,1,3.80969,2308,0.195513
758,135,0,3.81471,2308,0.195513
759,135,1,3.81974,2309,0.18718
760,136,0,3.82477,2308,0.195513
761,136,1,3.82979,2308,0.195513
762,137,0,3.83482,2309,0.18718
763,137,1,3.83984,2307,0.203846
764,138,0,3.84487,2308,0.195513
765,138,1,3.8499,2309,0.18718
766,139,0,3.85492,2310,0.178846
767,139,1,3.85995,2308,0.195513
768,140,0,3.86497,2308,0.195513
769,140,1,3.87,2308,0.195513
