index, frame, sample, time, raw[0], cal[0]
180,107,0,0.9025,2313,0.153846
181,107,1,0.907486,2313,0.153846
182,108,0,0.912472,2312,0.16218
183,108,1,0.917459,2313,0.153846
184,109,0,0.922445,2313,0.153846
185,109,1,0.927431,2313,0.153846
186,110,0,0.932417,2313,0.153846
187,110,1,0.937403,2313,0.153846
188,111,0,0.94239,2313,0.153846
189,111,1,0.947376,2313,0.153846
190,112,0,0.952362,2314,0.145513
191,112,1,0.957348,2314,0.145513
192,113,0,0.962334,2313,0.153846
193,113,1,0.96732,2314,0.145513
194,114,0,0.972307,2313,0.153846
195,114,1,0.977293,2312,0.16218
196,115,0,0.982279,2313,0.153846
197,115,1,0.987265,2313,0.153846
198,116,0,0.992251,2314,0.145513
199,116,1,0.997238,2313,0.153846
200,117,0,1.00222,2313,0.153846
201,117,1,1.00721,2312,0.16218
202,118,0,1.0122,2312,0.16218
203,118,1,1.01718,2312,0.16218
204,119,0,1.02217,2312,0.16218
205,119,1,1.02715,2312,0.16218
206,120,0,1.03214,2312,0.16218
207,120,1,1.03713,2312,0.16218
208,121,0,1.04211,2312,0.16218
209,121,1,1.0471,2312,0.16218
210,122,0,1.05209,2312,0.16218
211,122,1,1.05707,2311,0.170513
212,123,0,1.06206,2311,0.170513
213,123,1,1.06704,2312,0.16218
214,124,0,1.07203,2312,0.16218
215,124,1,1.07702,2312,0.16218
216,125,0,1.082,2312,0.16218
217,125,1,1.08699,2312,0.16218
218,126,0,1.09198,2312,0.16218
219,126,1,1.09696,2312,0.16218
220,127,0,1.10195,2312,0.16218
221,127,1,1.10693,2311,0.170513
222,128,0,1.11192,2312,0.16218
223,128,1,1.11691,2312,0.16218
224,129,0,1.12189,2312,0.16218
225,129,1,1.12688,2311,0.170513
226,130,0,1.13186,2312,0.16218
227,130,1,1.13685,2311,0.170513
228,131,0,1.14184,2311,0.170513
229,131,1,1.14682,2312,0.16218
230,132,0,1.15181,2312,0.16218
231,132,1,1.1568,2312,0.16218
232,133,0,1.16178,2312,0.16218
233,133,1,1.16677,2312,0.16218
234,134,0,1.17175,2312,0.16218
235,134,1,1.17674,2311,0.170513
236,135,0,1.18173,2311,0.170513
237,135,1,1.18671,2312,0.16218
238,136,0,1.1917,2311,0.170513
239,136,1,1.19669,2312,0.16218
240,137,0,1.20167,2311,0.170513
241,137,1,1.20666,2312,0.16218
242,138,0,1.21164,2311,0.170513
243,138,1,1.21663,2312,0.16218
244,139,0,1.22162,2311,0.170513
245,139,1,1.2266,2311,0.170513
246,140,0,1.23159,2312,0.16218
247,140,1,1.23657,2311,0.170513
248,141,0,1.24156,2311,0.170513
249,141,1,1.24655,2312,0.16218
250,142,0,1.25153,2312,0.16218
251,142,1,1.25652,2312,0.16218
252,143,0,1.26151,2312,0.16218
253,143,1,1.26649,2312,0.16218
254,144,0,1.27148,2311,0.170513
255,144,1,1.27646,2312,0.16218
256,145,0,1.28145,2312,0.16218
257,145,1,1.28644,2311,0.170513
258,146,0,1.29142,2312,0.16218
259,146,1,1.29641,2311,0.170513
260,147,0,1.3014,2311,0.170513
261,147,1,1.30638,2311,0.170513
262,148,0,1.31137,2311,0.170513
263,148,1,1.31635,2311,0.170513
264,149,0,1.32134,2312,0.16218
265,149,1,1.32633,2311,0.170513
266,150,0,1.33131,2312,0.16218
267,150,1,1.3363,2312,0.16218
268,151,0,1.34128,2309,0.18718
269,152,0,1.34627,2312,0.16218
270,152,1,1.35126,2311,0.170513
271,153,0,1.35624,2312,0.16218
272,153,1,1.36123,2311,0.170513
273,154,0,1.36622,2312,0.16218
274,154,1,1.3712,2311,0.170513
275,155,0,1.37619,2312,0.16218
276,155,1,1.38117,2312,0.16218
277,156,0,1.38616,2312,0.16218
278,156,1,1.39115,2310,0.178846
279,157,0,1.39613,2311,0.170513
280,157,1,1.40112,2311,0.170513
281,158,0,1.4061,2311,0.170513
282,158,1,1.41109,2311,0.170513
283,159,0,1.41608,2312,0.16218
284,159,1,1.42106,2311,0.170513
285,160,0,1.42605,2312,0.16218
286,160,1,1.43104,2311,0.170513
287,161,0,1.43602,2312,0.16218
288,161,1,1.44101,2310,0.178846
289,162,0,1.44599,2311,0.170513
290,162,1,1.45098,2310,0.178846
291,163,0,1.45597,2311,0.170513
292,163,1,1.46095,2311,0.170513
293,164,0,1.46594,2310,0.178846
294,164,1,1.47093,2311,0.170513
295,164,2,1.47591,2311,0.170513
296,165,0,1.4809,2312,0.16218
297,166,0,1.48588,2310,0.178846
298,166,1,1.49087,2310,0.178846
299,167,0,1.49586,2312,0.16218
300,167,1,1.50084,2312,0.16218
301,168,0,1.50583,2311,0.170513
302,168,1,1.51081,2311,0.170513
303,169,0,1.5158,2311,0.170513
304,169,1,1.52079,2311,0.170513
305,170,0,1.52577,2311,0.170513
306,170,1,1.53076,2311,0.170513
307,171,0,1.53575,2312,0.16218
308,171,1,1.54073,2311,0.170513
309,172,0,1.54572,2311,0.170513
310,172,1,1.5507,2311,0.170513
311,173,0,1.55569,2310,0.178846
312,173,1,1.56068,2311,0.170513
313,174,0,1.56566,2311,0.170513
314,174,1,1.57065,2310,0.178846
315,175,0,1.57564,2310,0.178846
316,175,1,1.58062,2312,0.16218
317,176,0,1.58561,2310,0.178846
318,176,1,1.59059,2310,0.178846
319,177,0,1.59558,2311,0.170513
320,177,1,1.60057,2311,0.170513
321,178,0,1.60555,2312,0.16218
322,178,1,1.61054,2311,0.170513
323,179,0,1.61552,2310,0.178846
324,179,1,1.62051,2310,0.178846
325,180,0,1.6255,2310,0.178846
326,180,1,1.63048,2311,0.170513
327,181,0,1.63547,2311,0.170513
328,181,1,1.64046,2310,0.178846
329,182,0,1.64544,2311,0.170513
330,182,1,1.65043,2311,0.170513
331,183,0,1.65541,2310,0.178846
332,183,1,1.6604,2311,0.170513
333,184,0,1.66539,2311,0.170513
334,184,1,1.67037,2311,0.170513
335,185,0,1.67536,2310,0.178846
336,185,1,1.68035,2311,0.170513
337,186,0,1.68533,2312,0.16218
338,186,1,1.69032,2310,0.178846
339,187,0,1.6953,2310,0.178846
340,187,1,1.70029,2310,0.178846
341,188,0,1.70528,2311,0.170513
342,188,1,1.71026,2311,0.170513
343,189,0,1.71525,2310,0.178846
344,189,1,1.72023,2311,0.170513
345,190,0,1.72522,2311,0.170513
346,190,1,1.73021,2311,0.170513
347,191,0,1.73519,2311,0.170513
348,191,1,1.74018,2311,0.170513
349,192,0,1.74517,2311,0.170513
350,192,1,1.75015,2310,0.178846
351,193,0,1.75514,2311,0.170513
352,193,1,1.76012,2310,0.178846
353,194,0,1.76511,2310,0.178846
354,194,1,1.7701,2310,0.178846
355,195,0,1.77508,2311,0.170513
356,195,1,1.78007,2311,0.170513
357,196,0,1.78506,2311,0.170513
358,196,1,1.79004,2311,0.170513
359,197,0,1.79503,2310,0.178846
360,197,1,1.80001,2311,0.170513
361,198,0,1.805,2311,0.170513
362,198,1,1.80999,2312,0.16218
363,199,0,1.81497,2311,0.170513
364,199,1,1.81996,2310,0.178846
365,200,0,1.82494,2309,0.18718
366,200,1,1.82993,2310,0.178846
367,201,0,1.83492,2310,0.178846
368,201,1,1.8399,2312,0.16218
369,202,0,1.84489,2311,0.170513
370,202,1,1.84988,2312,0.16218
371,203,0,1.85486,2312,0.16218
372,203,1,1.85985,2312,0.16218
373,204,0,1.86483,2311,0.170513
374,204,1,1.86982,2311,0.170513
375,205,0,1.87481,2311,0.170513
376,205,1,1.87979,2309,0.18718
377,206,0,1.88478,2313,0.153846
378,206,1,1.88977,2310,0.178846
379,207,0,1.89475,2312,0.16218
380,207,1,1.89974,2312,0.16218
381,208,0,1.90472,2309,0.18718
382,208,1,1.90971,2312,0.16218
383,209,0,1.9147,2309,0.18718
384,209,1,1.91968,2309,0.18718
385,210,0,1.92467,2310,0.178846
386,210,1,1.92965,2312,0.16218
387,211,0,1.93464,2310,0.178846
388,211,1,1.93963,2312,0.16218
389,212,0,1.94461,2310,0.178846
390,212,1,1.9496,2312,0.16218
391,213,0,1.95459,2312,0.16218
392,213,1,1.95957,2310,0.178846
393,214,0,1.96456,2311,0.170513
394,214,1,1.96954,2310,0.178846
395,215,0,1.97453,2310,0.178846
396,215,1,1.97952,2312,0.16218
397,216,0,1.9845,2311,0.170513
398,216,1,1.98949,2313,0.153846
399,217,0,1.99448,2307,0.203846
400,217,1,1.99946,2303,0.23718
401,218,0,2.00445,2300,0.26218
402,218,1,2.00943,2300,0.26218
403,219,0,2.01442,2303,0.23718
404,219,1,2.01941,2307,0.203846
405,220,0,2.02439,2301,0.253846
406,220,1,2.02938,2304,0.228846
407,221,0,2.03436,2297,0.28718
408,221,1,2.03935,2295,0.303846
409,222,0,2.04434,2296,0.295513
410,222,1,2.04932,2292,0.328846
411,223,0,2.05431,2296,0.295513
412,223,1,2.0593,2301,0.253846
413,224,0,2.06428,2305,0.220513
414,224,1,2.06927,2309,0.18718
415,225,0,2.07425,2310,0.178846
416,225,1,2.07924,2311,0.170513
417,226,0,2.08423,2308,0.195513
418,226,1,2.08921,2309,0.18718
419,227,0,2.0942,2308,0.195513
420,227,1,2.09919,2309,0.18718
421,228,0,2.10417,2308,0.195513
422,228,1,2.10916,2308,0.195513
423,229,0,2.11414,2308,0.195513
424,229,1,2.11913,2308,0.195513
425,230,0,2.12412,2308,0.195513
426,230,1,2.1291,2308,0.195513
427,230,2,2.13409,2308,0.195513
428,231,0,2.13907,2309,0.18718
429,232,0,2.14406,2308,0.195513
430,232,1,2.14905,2309,0.18718
431,233,0,2.15403,2310,0.178846
432,233,1,2.15902,2310,0.178846
433,234,0,2.16401,2310,0.178846
434,234,1,2.16899,2309,0.18718
435,235,0,2.17398,2310,0.178846
436,235,1,2.17896,2309,0.18718
437,236,0,2.18395,2310,0.178846
438,236,1,2.18894,2310,0.178846
439,237,0,2.19392,2310,0.178846
440,237,1,2.19891,2310,0.178846
441,238,0,2.2039,2310,0.178846
442,238,1,2.20888,2310,0.178846
443,239,0,2.21387,2311,0.170513
444,239,1,2.21885,2311,0.170513
445,240,0,2.22384,2310,0.178846
446,240,1,2.22883,2310,0.178846
447,241,0,2.23381,2309,0.18718
448,241,1,2.2388,2309,0.18718
449,242,0,2.24378,2309,0.18718
450,242,1,2.24877,2310,0.178846
451,243,0,2.25376,2309,0.18718
452,243,1,2.25874,2310,0.178846
453,244,0,2.26373,2308,0.195513
454,244,1,2.26872,2308,0.195513
455,245,0,2.2737,2309,0.18718
456,245,1,2.27869,2309,0.18718
457,246,0,2.28367,2309,0.18718
458,246,1,2.28866,2309,0.18718
459,247,0,2.29365,2308,0.195513
460,247,1,2.29863,2308,0.195513
461,248,0,2.30362,2309,0.18718
462,248,1,2.3086,2308,0.195513
463,249,0,2.31359,2308,0.195513
464,249,1,2.31858,2309,0.18718
465,250,0,2.32356,2308,0.195513
466,250,1,2.32855,2308,0.195513
467,251,0,2.33354,2308,0.195513
468,251,1,2.33852,2308,0.195513
469,252,0,2.34351,2309,0.18718
470,252,1,2.34849,2308,0.195513
471,253,0,2.35348,2308,0.195513
472,253,1,2.35847,2308,0.195513
473,254,0,2.36345,2308,0.195513
474,254,1,2.36844,2309,0.18718
475,255,0,2.37343,2309,0.18718
476,255,1,2.37841,2308,0.195513
477,0,0,2.3834,2308,0.195513
478,0,1,2.38838,2308,0.195513
479,1,0,2.39337,2308,0.195513
480,1,1,2.39836,2307,0.203846
481,2,0,2.40334,2308,0.195513
482,2,1,2.40833,2307,0.203846
483,3,0,2.41331,2308,0.195513
484,3,1,2.4183,2307,0.203846
485,4,0,2.42329,2307,0.203846
486,4,1,2.42827,2307,0.203846
487,5,0,2.43326,2307,0.203846
488,5,1,2.43825,2308,0.195513
489,6,0,2.44323,2309,0.18718
490,6,1,2.44822,2308,0.195513
491,7,0,2.4532,2309,0.18718
492,7,1,2.45819,2308,0.195513
493,8,0,2.46318,2309,0.18718
494,8,1,2.46816,2309,0.18718
495,9,0,2.47315,2310,0.178846
496,9,1,2.47814,2310,0.178846
497,10,0,2.48312,2309,0.18718
498,10,1,2.48811,2308,0.195513
499,11,0,2.49309,2309,0.18718
500,11,1,2.49808,2308,0.195513
501,12,0,2.50307,2309,0.18718
502,12,1,2.50805,2308,0.195513
503,13,0,2.51304,2309,0.18718
504,13,1,2.51802,2308,0.195513
505,14,0,2.52301,2308,0.195513
506,14,1,2.528,2309,0.18718
507,15,0,2.53298,2309,0.18718
508,15,1,2.53797,2309,0.18718
509,16,0,2.54296,2308,0.195513
510,16,1,2.54794,2309,0.18718
511,17,0,2.55293,2308,0.195513
512,17,1,2.55791,2310,0.178846
513,18,0,2.5629,2309,0.18718
514,18,1,2.56789,2310,0.178846
515,19,0,2.57287,2309,0.18718
516,19,1,2.57786,2309,0.18718
517,20,0,2.58285,2309,0.18718
518,20,1,2.58783,2309,0.18718
519,21,0,2.59282,2309,0.18718
520,21,1,2.5978,2309,0.18718
521,22,0,2.60279,2308,0.195513
522,22,1,2.60778,2309,0.18718
523,23,0,2.61276,2308,0.195513
524,23,1,2.61775,2309,0.18718
525,24,0,2.62273,2308,0.195513
526,24,1,2.62772,2309,0.18718
527,25,0,2.63271,2308,0.195513
528,25,1,2.63769,2308,0.195513
529,26,0,2.64268,2309,0.18718
530,26,1,2.64767,2308,0.195513
531,27,0,2.65265,2308,0.195513
532,27,1,2.65764,2308,0.195513
533,28,0,2.66262,2308,0.195513
534,28,1,2.66761,2308,0.195513
535,29,0,2.6726,2308,0.195513
536,29,1,2.67758,2308,0.195513
537,30,0,2.68257,2308,0.195513
538,30,1,2.68756,2308,0.195513
539,31,0,2.69254,2308,0.195513
540,31,1,2.69753,2308,0.195513
541,32,0,2.70251,2308,0.195513
542,32,1,2.7075,2308,0.195513
543,33,0,2.71249,2308,0.195513
544,33,1,2.71747,2308,0.195513
545,34,0,2.72246,2308,0.195513
546,34,1,2.72744,2308,0.195513
547,35,0,2.73243,2308,0.195513
548,35,1,2.73742,2307,0.203846
549,36,0,2.7424,2308,0.195513
550,36,1,2.74739,2308,0.195513
551,37,0,2.75238,2308,0.195513
552,37,1,2.75736,2308,0.195513
553,38,0,2.76235,2308,0.195513
554,38,1,2.76733,2308,0.195513
555,39,0,2.77232,2308,0.195513
556,39,1,2.77731,2308,0.195513
557,39,2,2.78229,2309,0.18718
558,40,0,2.78728,2308,0.195513
559,41,0,2.79227,2308,0.195513
560,42,0,2.79725,2308,0.195513
561,42,1,2.80224,2308,0.195513
562,43,0,2.80722,2307,0.203846
563,43,1,2.81221,2308,0.195513
564,44,0,2.8172,2308,0.195513
565,44,1,2.82218,2308,0.195513
566,45,0,2.82717,2308,0.195513
567,45,1,2.83215,2308,0.195513
568,46,0,2.83714,2309,0.18718
569,46,1,2.84213,2308,0.195513
570,47,0,2.84711,2309,0.18718
571,47,1,2.8521,2309,0.18718
572,48,0,2.85709,2309,0.18718
573,48,1,2.86207,2309,0.18718
574,49,0,2.86706,2309,0.18718
575,49,1,2.87204,2308,0.195513
576,50,0,2.87703,2309,0.18718
577,50,1,2.88202,2308,0.195513
578,51,0,2.887,2309,0.18718
579,51,1,2.89199,2309,0.18718
580,52,0,2.89698,2309,0.18718
581,52,1,2.90196,2309,0.18718
582,53,0,2.90695,2309,0.18718
583,53,1,2.91193,2309,0.18718
584,54,0,2.91692,2309,0.18718
585,54,1,2.92191,2308,0.195513
586,55,0,2.92689,2309,0.18718
587,55,1,2.93188,2309,0.18718
588,56,0,2.93686,2310,0.178846
589,56,1,2.94185,2309,0.18718
590,57,0,2.94684,2310,0.178846
591,57,1,2.95182,2309,0.18718
592,58,0,2.95681,2309,0.18718
593,58,1,2.9618,2309,0.18718
594,59,0,2.96678,2309,0.18718
595,59,1,2.97177,2309,0.18718
596,60,0,2.97675,2309,0.18718
597,60,1,2.98174,2309,0.18718
598,61,0,2.98673,2310,0.178846
599,61,1,2.99171,2309,0.18718
600,62,0,2.9967,2309,0.18718
601,62,1,3.00169,2309,0.18718
602,63,0,3.00667,2308,0.195513
603,63,1,3.01166,2309,0.18718
604,64,0,3.01664,2309,0.18718
605,64,1,3.02163,2309,0.18718
606,65,0,3.02662,2309,0.18718
607,65,1,3.0316,2309,0.18718
608,66,0,3.03659,2309,0.18718
609,66,1,3.04157,2309,0.18718
610,67,0,3.04656,2309,0.18718
611,67,1,3.05155,2309,0.18718
612,68,0,3.05653,2308,0.195513
613,68,1,3.06152,2309,0.18718
614,69,0,3.06651,2308,0.195513
615,69,1,3.07149,2308,0.195513
616,70,0,3.07648,2308,0.195513
617,70,1,3.08146,2308,0.195513
618,71,0,3.08645,2308,0.195513
619,71,1,3.09144,2308,0.195513
620,72,0,3.09642,2308,0.195513
621,72,1,3.10141,2308,0.195513
622,73,0,3.1064,2309,0.18718
623,73,1,3.11138,2309,0.18718
624,74,0,3.11637,2308,0.195513
625,74,1,3.12135,2309,0.18718
626,75,0,3.12634,2309,0.18718
627,75,1,3.13133,2309,0.18718
628,76,0,3.13631,2310,0.178846
629,76,1,3.1413,2309,0.18718
630,77,0,3.14628,2309,0.18718
631,77,1,3.15127,2309,0.18718
632,78,0,3.15626,2309,0.18718
633,78,1,3.16124,2309,0.18718
634,79,0,3.16623,2309,0.18718
635,79,1,3.17122,2309,0.18718
636,80,0,3.1762,2309,0.18718
637,80,1,3.18119,2309,0.18718
638,81,0,3.18617,2309,0.18718
639,81,1,3.19116,2309,0.18718
640,82,0,3.19615,2309,0.18718
641,82,1,3.20113,2310,0.178846
642,83,0,3.20612,2308,0.195513
643,83,1,3.2111,2309,0.18718
644,84,0,3.21609,2309,0.18718
645,84,1,3.22108,2309,0.18718
646,85,0,3.22606,2309,0.18718
647,85,1,3.23105,2310,0.178846
648,86,0,3.23604,2310,0.178846
649,86,1,3.24102,2310,0.178846
650,87,0,3.24601,2310,0.178846
651,87,1,3.25099,2309,0.18718
652,88,0,3.25598,2309,0.18718
653,88,1,3.26097,2309,0.18718
654,89,0,3.26595,2308,0.195513
655,89,1,3.27094,2308,0.195513
656,90,0,3.27593,2308,0.195513
657,90,1,3.28091,2309,0.18718
658,91,0,3.2859,2309,0.18718
659,91,1,3.29088,2309,0.18718
660,92,0,3.29587,2309,0.18718
661,92,1,3.30086,2309,0.18718
662,93,0,3.30584,2309,0.18718
663,93,1,3.31083,2309,0.18718
664,94,0,3.31581,2308,0.195513
665,94,1,3.3208,2308,0.195513
666,95,0,3.32579,2309,0.18718
667,95,1,3.33077,2308,0.195513
668,96,0,3.33576,2308,0.195513
669,96,1,3.34075,2309,0.18718
670,97,0,3.34573,2308,0.195513
671,97,1,3.35072,2309,0.18718
672,98,0,3.3557,2309,0.18718
673,98,1,3.36069,2308,0.195513
674,99,0,3.36568,2308,0.195513
675,99,1,3.37066,2309,0.18718
676,100,0,3.37565,2308,0.195513
677,100,1,3.38064,2308,0.195513
678,101,0,3.38562,2308,0.195513
679,101,1,3.39061,2308,0.195513
680,102,0,3.39559,2309,0.18718
681,102,1,3.40058,2308,0.195513
682,103,0,3.40557,2308,0.195513
683,103,1,3.41055,2308,0.195513
684,104,0,3.41554,2308,0.195513
685,104,1,3.42052,2308,0.195513
686,105,0,3.42551,2308,0.195513
687,105,1,3.4305,2308,0.195513
688,106,0,3.43548,2308,0.195513
689,106,1,3.44047,2308,0.195513
690,107,0,3.44546,2308,0.195513
691,107,1,3.45044,2308,0.195513
692,108,0,3.45543,2308,0.195513
693,108,1,3.46041,2309,0.18718
694,109,0,3.4654,2308,0.195513
695,109,1,3.47039,2308,0.195513
696,110,0,3.47537,2308,0.195513
697,110,1,3.48036,2309,0.18718
698,111,0,3.48535,2308,0.195513
699,111,1,3.49033,2309,0.18718
700,112,0,3.49532,2308,0.195513
701,112,1,3.5003,2308,0.195513
702,113,0,3.50529,2308,0.195513
703,113,1,3.51028,2308,0.195513
704,114,0,3.51526,2309,0.18718
705,114,1,3.52025,2309,0.18718
706,115,0,3.52523,2309,0.18718
707,115,1,3.53022,2308,0.195513
708,116,0,3.53521,2309,0.18718
709,116,1,3.54019,2308,0.195513
710,117,0,3.54518,2309,0.18718
711,117,1,3.55017,2308,0.195513
712,118,0,3.55515,2309,0.18718
713,118,1,3.56014,2309,0.18718
714,119,0,3.56512,2308,0.195513
715,119,1,3.57011,2308,0.195513
716,120,0,3.5751,2308,0.195513
717,120,1,3.58008,2309,0.18718
718,121,0,3.58507,2309,0.18718
719,121,1,3.59006,2309,0.18718
720,122,0,3.59504,2309,0.18718
721,122,1,3.60003,2309,0.18718
722,123,0,3.60501,2309,0.18718
723,123,1,3.61,2309,0.18718
